id,gender,age,spend
7626,M,64,275.97
7627,M,93,131.61
7628,M,52,108.94
7629,M,85,238.78
7630,F,35,298.99
7631,F,84,297.36
7632,M,33,222.02
7633,F,50,57.37
7634,F,21,96.73
7635,F,18,245.7
7636,M,85,219.8
7637,M,23,258.82
7638,F,98,196.39
7639,F,23,59.1
7640,M,19,176.5
7641,F,31,94.65
7642,F,44,148.23
7643,F,20,101.38
7644,M,19,44.95
7645,F,58,266.6
7646,F,30,156.05
7647,F,83,8.7
7648,F,19,154.78
7649,F,30,265.46
7650,F,93,180.38
7651,M,85,173.57
7652,M,23,218.32
7653,F,30,85.95
7654,F,43,128.05
7655,F,19,90.15
7656,F,19,177.69
7657,F,18,70.72
7658,F,81,25.52
7659,M,69,38.19
7660,F,74,34.0
7661,F,21,32.74
7662,M,67,163.92
7663,F,20,283.08
7664,F,30,225.59
7665,F,63,47.56
7666,M,23,289.08
7667,F,22,103.57
7668,F,23,296.69
7669,F,24,155.73
7670,F,44,47.76
7671,M,23,7.62
7672,F,33,86.34
7673,F,88,294.85
7674,F,29,289.75
7675,F,20,203.98
7676,M,61,55.27
7677,F,21,159.2
7678,M,49,232.57
7679,F,18,181.48
7680,F,95,298.56
7681,F,75,112.21
7682,M,19,207.29
7683,F,93,243.97
7684,F,43,200.87
7685,F,87,234.78
7686,F,61,149.43
7687,F,35,132.97
7688,F,76,230.96
7689,F,71,299.98
7690,M,91,44.62
7691,M,18,169.82
7692,F,18,15.89
7693,M,19,223.05
7694,F,33,165.17
7695,F,77,225.93
7696,M,49,209.33
7697,F,73,108.11
7698,F,79,285.99
7699,M,63,292.85
7700,F,30,184.46
7701,M,21,284.83
7702,F,73,275.04
7703,F,24,48.51
7704,F,65,150.4
7705,F,23,118.08
7706,F,24,102.76
7707,F,26,28.92
7708,F,37,274.83
7709,F,52,59.41
7710,F,50,115.19
7711,F,27,45.72
7712,F,26,21.85
7713,M,20,114.1
7714,F,32,46.9
7715,M,18,222.92
7716,F,55,95.47
7717,M,85,27.65
7718,F,53,117.55
7719,F,20,196.92
7720,M,22,251.81
7721,M,21,48.99
7722,F,20,63.37
7723,F,18,53.45
7724,F,43,193.59
7725,F,21,284.16
7726,F,21,244.32
7727,F,27,134.46
7728,M,80,217.23
7729,F,33,45.07
7730,M,29,44.9
7731,F,92,167.5
7732,F,24,65.26
7733,F,22,195.24
7734,F,71,27.56
7735,F,58,91.66
7736,F,18,50.82
7737,F,19,178.62
7738,M,19,127.01
7739,M,35,203.31
7740,F,18,56.97
7741,F,32,145.81
7742,F,49,91.57
7743,F,34,137.54
7744,F,33,48.51
7745,F,71,183.71
7746,F,33,138.24
7747,F,43,273.26
7748,F,19,139.79
7749,F,64,15.63
7750,F,51,253.77
7751,F,41,211.4
7752,F,22,188.08
7753,M,20,128.57
7754,F,24,85.7
7755,F,20,235.07
7756,F,88,48.59
7757,M,27,58.4
7758,F,45,297.05
7759,F,19,69.61
7760,F,18,32.58
7761,F,25,285.6
7762,F,83,159.67
7763,F,21,28.42
7764,M,88,156.76
7765,F,35,188.44
7766,F,18,90.5
7767,M,48,218.43
7768,F,22,221.26
7769,M,30,45.33
7770,F,38,225.31
7771,F,19,13.09
7772,M,87,99.03
7773,M,23,84.23
7774,M,35,54.65
7775,M,34,44.49
7776,M,22,269.53
7777,F,24,229.51
7778,F,55,54.48
7779,M,37,28.62
7780,M,93,124.3
7781,F,22,137.54
7782,F,19,23.85
7783,F,53,179.81
7784,F,26,111.01
7785,F,27,207.13
7786,F,47,242.68
7787,F,26,86.52
7788,F,27,66.94
7789,F,31,255.96
7790,M,44,67.42
7791,F,46,89.02
7792,M,22,254.47
7793,F,71,10.77
7794,F,74,258.43
7795,F,37,296.85
7796,F,78,226.32
7797,F,19,213.08
7798,F,30,37.29
7799,F,23,52.07
7800,M,94,109.53
7801,F,21,15.89
7802,F,36,52.37
7803,F,81,159.0
7804,F,48,205.65
7805,F,23,226.77
7806,F,21,84.66
7807,M,23,146.42
7808,F,38,203.7
7809,M,70,180.88
7810,F,21,51.18
7811,M,53,16.53
7812,F,97,51.05
7813,F,91,280.96
7814,M,23,226.02
7815,F,90,201.87
7816,F,21,281.35
7817,F,70,227.57
7818,F,23,295.02
7819,M,20,75.69
7820,F,27,63.05
7821,M,44,288.82
7822,M,36,39.42
7823,F,33,280.3
7824,F,24,296.17
7825,F,18,181.12
7826,M,24,45.26
7827,F,25,130.47
7828,F,22,294.2
7829,F,19,124.41
7830,M,23,247.6
7831,M,21,159.57
7832,F,46,91.52
7833,F,22,237.71
7834,F,79,59.23
7835,F,68,155.58
7836,M,78,212.32
7837,M,33,298.49
7838,F,19,94.35
7839,F,26,125.47
7840,F,25,140.07
7841,M,20,295.06
7842,F,24,69.93
7843,F,22,208.39
7844,F,75,279.02
7845,F,64,114.05
7846,F,76,142.87
7847,F,78,57.96
7848,F,22,179.0
7849,M,20,71.19
7850,F,42,131.55
7851,M,78,196.93
7852,M,21,98.49
7853,M,22,213.18
7854,F,98,68.12
7855,F,84,218.61
7856,M,46,250.04
7857,M,19,123.2
7858,F,28,105.02
7859,F,53,53.93
7860,M,23,146.64
7861,M,22,248.71
7862,F,52,190.37
7863,F,38,267.22
7864,F,39,242.65
7865,M,22,48.51
7866,F,28,25.48
7867,M,62,93.46
7868,F,21,274.06
7869,F,25,178.09
7870,M,25,5.48
7871,M,18,107.33
7872,F,76,138.6
7873,F,33,285.54
7874,F,79,49.54
7875,F,95,216.49
7876,M,42,92.62
7877,M,37,192.17
7878,F,87,85.73
7879,F,46,188.06
7880,F,69,23.38
7881,F,23,137.65
7882,F,85,222.58
7883,F,18,236.32
7884,M,33,288.36
7885,F,65,19.3
7886,F,24,85.0
7887,F,19,181.56
7888,F,40,253.93
7889,M,20,211.2
7890,M,30,238.11
7891,F,22,59.78
7892,M,24,221.4
7893,F,38,149.57
7894,F,23,279.4
7895,F,41,220.2
7896,M,82,186.93
7897,F,78,47.57
7898,F,57,279.49
7899,F,57,244.0
7900,F,26,176.3
7901,M,77,37.4
7902,F,23,74.0
7903,M,20,121.07
7904,M,50,249.4
7905,F,21,162.53
7906,F,43,281.76
7907,M,33,224.64
7908,F,28,296.92
7909,F,74,242.04
7910,F,23,129.16
7911,M,22,38.95
7912,F,51,79.44
7913,F,21,26.08
7914,F,54,158.2
7915,F,23,95.45
7916,M,22,58.14
7917,F,30,65.12
7918,M,37,61.35
7919,F,88,28.93
7920,F,19,31.58
7921,F,21,215.1
7922,F,71,55.32
7923,F,66,69.59
7924,M,36,31.88
7925,F,48,140.91
7926,F,18,185.85
7927,M,20,253.56
7928,M,75,204.68
7929,M,28,103.89
7930,F,24,181.4
7931,F,26,160.8
7932,F,23,77.49
7933,F,19,38.99
7934,F,65,291.88
7935,F,20,122.18
7936,F,18,15.23
7937,F,67,93.29
7938,F,24,128.16
7939,F,31,224.5
7940,F,22,18.47
7941,F,18,166.05
7942,M,26,257.26
7943,F,43,242.7
7944,F,23,91.67
7945,F,48,8.79
7946,F,18,298.96
7947,F,45,55.32
7948,M,20,184.21
7949,F,21,269.92
7950,F,40,55.52
7951,F,18,289.62
7952,M,27,222.1
7953,M,22,192.77
7954,M,19,52.91
7955,F,78,246.48
7956,F,22,139.32
7957,M,19,230.46
7958,M,18,228.23
7959,F,18,229.81
7960,F,88,96.53
7961,F,30,45.92
7962,F,20,128.37
7963,F,85,149.06
7964,M,30,184.52
7965,M,26,129.58
7966,M,21,50.15
7967,F,52,144.65
7968,F,18,274.83
7969,M,31,177.9
7970,F,38,253.96
7971,F,91,36.58
7972,M,21,197.0
7973,M,43,55.12
7974,M,48,176.26
7975,M,89,52.06
7976,F,96,291.77
7977,F,52,221.84
7978,M,26,69.84
7979,F,19,205.91
7980,F,98,151.23
7981,F,46,11.07
7982,F,90,282.74
7983,F,79,183.78
7984,F,19,206.59
7985,M,44,150.62
7986,M,21,254.46
7987,F,52,217.73
7988,F,83,244.35
7989,M,21,155.34
7990,M,20,211.54
7991,M,86,244.0
7992,F,84,69.64
7993,F,43,58.13
7994,M,24,227.04
7995,M,35,74.69
7996,M,50,148.97
7997,F,50,68.26
7998,F,67,216.63
7999,F,43,120.07
8000,M,21,50.92
8001,M,38,185.68
8002,F,24,150.73
8003,F,26,62.75
8004,M,49,236.51
8005,F,30,231.97
8006,F,19,5.01
8007,F,18,227.99
8008,F,32,16.72
8009,M,20,98.21
8010,F,20,151.01
8011,F,77,104.44
8012,F,82,125.83
8013,F,18,56.45
8014,M,25,33.53
8015,F,42,232.89
8016,F,29,86.84
8017,F,44,213.68
8018,F,35,39.55
8019,F,73,283.89
8020,F,19,208.76
8021,F,51,8.04
8022,F,59,80.28
8023,F,23,268.25
8024,M,85,277.23
8025,F,22,223.07
8026,F,23,166.15
8027,F,18,27.66
8028,F,55,52.39
8029,F,33,25.07
8030,M,21,32.91
8031,F,54,246.71
8032,F,70,193.31
8033,F,23,285.21
8034,M,30,50.77
8035,M,72,33.3
8036,F,20,74.3
8037,M,39,167.31
8038,F,81,14.71
8039,F,53,50.54
8040,M,18,81.52
8041,F,46,261.32
8042,M,47,13.58
8043,F,49,297.87
8044,F,49,191.37
8045,F,45,81.73
8046,F,38,15.07
8047,M,39,193.35
8048,F,45,16.37
8049,M,78,71.07
8050,M,42,262.51
8051,F,36,58.67
8052,F,67,192.4
8053,M,21,150.67
8054,M,22,32.32
8055,F,28,153.71
8056,F,20,80.22
8057,F,44,88.24
8058,F,39,90.99
8059,M,44,65.06
8060,F,91,86.77
8061,F,21,28.1
8062,M,22,76.71
8063,M,54,284.04
8064,F,75,239.5
8065,M,18,206.17
8066,F,91,253.31
8067,M,45,38.31
8068,M,39,114.11
8069,F,40,77.26
8070,F,22,255.56
8071,M,22,234.52
8072,M,26,208.69
8073,F,51,88.92
8074,F,59,40.88
8075,F,47,289.9
8076,M,18,25.44
8077,M,45,37.14
8078,M,84,226.23
8079,F,74,90.98
8080,F,54,90.16
8081,F,36,149.93
8082,M,23,249.96
8083,F,53,53.75
8084,F,44,170.89
8085,F,46,129.07
8086,M,21,249.33
8087,F,97,291.9
8088,F,40,180.02
8089,F,18,179.84
8090,F,31,95.62
8091,F,78,214.67
8092,F,94,13.94
8093,F,38,230.67
8094,F,61,282.89
8095,F,33,55.15
8096,F,47,114.13
8097,F,50,281.99
8098,F,28,289.35
8099,M,84,286.15
8100,M,23,240.11
8101,F,76,150.75
8102,F,79,179.3
8103,F,88,66.51
8104,F,23,288.02
8105,F,22,87.76
8106,F,20,32.39
8107,F,19,48.91
8108,M,42,223.15
8109,F,56,128.41
8110,F,24,150.61
8111,M,92,36.56
8112,F,27,291.59
8113,F,22,299.09
8114,F,79,7.26
8115,F,44,73.06
8116,F,21,122.39
8117,F,63,231.29
8118,F,19,99.75
8119,F,25,61.28
8120,F,24,249.83
8121,M,43,239.12
8122,M,96,232.4
8123,F,75,121.57
8124,F,34,24.37
8125,F,19,211.48
8126,F,25,151.2
8127,F,67,167.61
8128,F,53,221.59
8129,M,43,38.88
8130,F,86,143.56
8131,F,23,281.55
8132,F,34,35.87
8133,M,19,222.56
8134,F,20,148.81
8135,M,97,285.94
8136,M,72,57.78
8137,F,22,146.34
8138,F,19,96.27
8139,F,36,247.53
8140,M,22,262.45
8141,F,34,249.55
8142,F,19,123.44
8143,F,36,110.28
8144,M,48,112.61
8145,M,24,33.22
8146,M,45,165.08
8147,F,23,297.98
8148,M,24,182.23
8149,M,40,21.2
8150,F,72,27.36
8151,F,33,203.1
8152,M,31,40.94
8153,F,93,133.36
8154,M,20,185.79
8155,F,39,165.58
8156,F,43,67.57
8157,F,32,86.12
8158,F,27,172.69
8159,F,91,275.79
8160,F,30,13.79
8161,M,33,27.05
8162,M,98,286.6
8163,F,54,26.92
8164,F,22,205.81
8165,F,51,98.22
8166,M,29,22.67
8167,F,83,203.43
8168,F,86,233.95
8169,F,47,209.9
8170,F,85,201.89
8171,F,95,133.51
8172,M,19,179.46
8173,F,30,59.3
8174,F,27,206.49
8175,F,46,10.63
8176,M,21,250.21
8177,F,29,26.31
8178,F,51,264.58
8179,F,31,275.37
8180,F,97,65.77
8181,F,36,189.34
8182,M,19,206.49
8183,M,28,202.26
8184,M,18,102.17
8185,M,22,231.49
8186,F,90,182.23
8187,F,22,57.84
8188,M,24,165.66
8189,F,40,13.4
8190,F,35,143.12
8191,F,21,144.89
8192,F,35,62.49
8193,F,55,234.01
8194,F,97,170.32
8195,F,27,292.17
8196,M,63,242.53
8197,M,33,221.0
8198,F,21,187.2
8199,F,69,95.47
8200,F,37,77.33
8201,F,19,245.44
8202,F,59,234.01
8203,F,47,91.39
8204,F,70,234.51
8205,F,23,290.17
8206,M,20,12.92
8207,F,21,21.26
8208,F,24,233.53
8209,F,43,112.06
8210,F,59,116.61
8211,F,21,57.02
8212,F,27,26.95
8213,F,24,9.34
8214,M,29,95.48
8215,F,22,67.27
8216,F,75,289.92
8217,F,47,210.82
8218,F,54,189.87
8219,F,49,68.3
8220,M,74,80.43
8221,M,41,82.0
8222,M,39,125.59
8223,F,21,140.1
8224,F,21,109.95
8225,F,21,197.43
8226,F,21,275.05
8227,F,38,166.34
8228,F,61,198.35
8229,F,22,74.38
8230,F,73,142.15
8231,M,62,137.52
8232,F,24,198.0
8233,F,52,195.28
8234,F,41,200.56
8235,F,43,117.34
8236,F,49,19.87
8237,F,24,55.68
8238,F,49,174.48
8239,F,22,35.44
8240,F,22,172.27
8241,F,36,51.06
8242,F,71,84.32
8243,F,18,176.77
8244,M,54,137.37
8245,M,39,183.64
8246,F,46,87.51
8247,F,25,124.2
8248,F,54,127.28
8249,M,35,48.22
8250,F,67,9.64
8251,M,26,282.88
8252,F,88,203.26
8253,F,49,51.3
8254,F,21,219.2
8255,M,46,245.93
8256,F,86,246.97
8257,M,47,254.84
8258,F,76,31.44
8259,F,22,111.61
8260,F,18,280.87
8261,M,19,113.51
8262,M,85,211.82
8263,F,48,253.03
8264,F,22,275.42
8265,M,40,277.33
8266,F,34,62.12
8267,F,50,171.73
8268,F,66,132.84
8269,M,94,292.91
8270,F,52,243.13
8271,F,20,124.24
8272,M,31,55.05
8273,F,24,22.73
8274,M,18,245.37
8275,F,19,107.68
8276,M,91,41.77
8277,F,61,146.3
8278,F,22,154.0
8279,F,48,49.01
8280,M,98,253.69
8281,F,32,52.07
8282,F,95,207.01
8283,F,18,254.88
8284,F,41,165.07
8285,M,66,203.99
8286,F,46,82.35
8287,F,20,47.53
8288,F,19,299.82
8289,F,21,231.16
8290,F,84,92.19
8291,F,31,218.77
8292,F,81,275.52
8293,F,21,285.5
8294,F,60,36.35
8295,F,23,237.11
8296,M,19,157.67
8297,M,86,281.92
8298,F,95,120.84
8299,M,66,41.15
8300,M,19,112.71
8301,F,37,199.43
8302,M,18,26.18
8303,M,54,227.4
8304,M,27,243.65
8305,F,86,189.47
8306,F,71,226.58
8307,F,31,65.69
8308,M,23,199.52
8309,M,19,117.62
8310,F,38,263.46
8311,F,20,157.3
8312,F,24,182.82
8313,F,29,145.78
8314,F,21,65.61
8315,F,54,12.37
8316,M,21,16.4
8317,F,28,169.73
8318,F,29,7.72
8319,M,20,270.7
8320,F,18,142.01
8321,F,35,252.25
8322,F,40,132.02
8323,M,19,144.41
8324,F,96,12.48
8325,F,37,134.95
8326,M,22,13.14
8327,F,19,257.67
8328,F,48,61.28
8329,F,19,219.16
8330,M,48,122.58
8331,F,65,35.34
8332,M,54,76.77
8333,F,26,37.05
8334,F,81,98.71
8335,M,41,240.46
8336,F,22,102.35
8337,F,23,70.81
8338,M,54,84.94
8339,F,24,67.23
8340,F,31,111.38
8341,F,19,210.15
8342,M,97,135.91
8343,F,56,193.94
8344,F,69,133.24
8345,F,18,24.67
8346,F,52,293.04
8347,F,80,10.61
8348,F,23,238.81
8349,M,88,248.38
8350,M,91,122.43
8351,F,86,102.98
8352,F,46,218.25
8353,M,65,127.98
8354,F,67,192.68
8355,M,58,245.19
8356,M,18,157.04
8357,F,94,207.55
8358,M,21,221.85
8359,F,18,209.56
8360,F,34,81.69
8361,F,23,8.77
8362,F,23,90.37
8363,F,95,20.46
8364,F,63,252.05
8365,F,85,189.86
8366,F,24,32.76
8367,M,77,202.18
8368,F,91,13.84
8369,F,50,15.47
8370,F,48,256.04
8371,M,52,217.41
8372,F,30,112.67
8373,F,73,69.64
8374,F,98,288.72
8375,M,18,49.88
8376,F,36,49.67
8377,F,23,12.62
8378,F,26,77.76
8379,F,74,58.46
8380,M,27,107.0
8381,F,21,78.34
8382,F,61,192.13
8383,F,21,54.17
8384,F,18,73.72
8385,M,33,36.96
8386,F,72,82.94
8387,M,50,207.33
8388,M,62,253.72
8389,F,22,189.49
8390,F,85,92.69
8391,M,22,9.13
8392,F,49,156.18
8393,F,27,120.88
8394,F,29,174.68
8395,F,18,100.1
8396,F,49,219.97
8397,F,81,27.26
8398,F,20,67.81
8399,F,38,296.93
8400,F,46,261.74
8401,M,18,152.65
8402,M,18,78.62
8403,M,23,56.04
8404,F,46,180.71
8405,F,19,277.92
8406,M,72,142.92
8407,F,28,158.08
8408,M,90,111.55
8409,F,27,56.77
8410,F,73,83.61
8411,M,20,264.6
8412,M,97,87.79
8413,F,22,67.12
8414,F,29,28.61
8415,F,19,159.08
8416,F,32,196.31
8417,F,92,77.21
8418,M,96,20.39
8419,F,49,49.31
8420,F,62,63.12
8421,F,94,43.92
8422,F,20,5.25
8423,F,94,195.48
8424,F,92,46.77
8425,F,25,57.97
8426,F,24,291.23
8427,F,98,137.89
8428,F,23,10.99
8429,M,18,144.13
8430,M,90,133.4
8431,F,30,278.05
8432,F,22,164.91
8433,F,45,145.33
8434,F,22,9.58
8435,F,55,282.6
8436,M,35,127.18
8437,F,23,164.47
8438,F,21,15.1
8439,F,23,23.1
8440,F,44,144.9
8441,F,55,204.38
8442,F,56,284.35
8443,M,55,77.2
8444,M,20,273.01
8445,F,19,195.96
8446,F,98,147.22
8447,F,42,228.18
8448,M,31,30.38
8449,F,43,124.61
8450,F,85,12.69
8451,M,64,202.16
8452,F,29,16.71
8453,F,22,290.37
8454,F,24,86.87
8455,M,30,80.93
8456,F,52,207.62
8457,F,83,247.86
8458,F,60,125.88
8459,M,19,288.87
8460,F,36,285.3
8461,F,18,207.27
8462,F,22,147.3
8463,F,21,209.36
8464,F,94,78.73
8465,F,72,270.14
8466,M,19,59.37
8467,F,38,40.52
8468,F,22,37.17
8469,F,65,73.6
8470,M,32,273.47
8471,F,22,143.0
8472,F,39,134.3
8473,M,45,246.04
8474,F,24,56.32
8475,F,28,205.04
8476,F,18,141.14
8477,M,19,88.22
8478,F,39,50.98
8479,F,22,114.48
8480,F,34,166.54
8481,F,22,74.72
8482,F,20,135.52
8483,F,27,214.98
8484,F,18,275.49
8485,F,22,147.6
8486,M,21,169.68
8487,M,73,111.07
8488,M,43,210.26
8489,F,79,36.02
8490,F,52,45.21
8491,F,50,132.5
8492,F,89,112.12
8493,F,21,105.79
8494,M,96,139.63
8495,F,22,73.41
8496,F,46,187.96
8497,F,18,224.78
8498,F,36,231.85
8499,M,87,257.34
8500,F,28,243.62
8501,F,35,88.37
8502,M,76,64.58
8503,M,24,132.41
8504,F,91,144.42
8505,F,25,111.21
8506,M,18,278.26
8507,M,69,155.52
8508,F,47,270.87
8509,M,34,19.6
8510,F,44,23.62
8511,M,44,105.77
8512,F,82,84.41
8513,F,96,168.22
8514,M,87,56.23
8515,F,21,12.26
8516,M,24,248.05
8517,F,20,163.52
8518,M,70,251.33
8519,M,25,173.03
8520,M,22,116.4
8521,F,23,107.99
8522,F,58,217.33
8523,F,18,162.97
8524,F,21,219.34
8525,M,18,200.34
8526,F,34,178.68
8527,F,40,54.75
8528,F,26,243.21
8529,F,93,48.87
8530,F,40,193.77
8531,F,42,279.31
8532,F,22,292.55
8533,F,49,266.6
8534,F,20,20.02
8535,F,30,263.79
8536,F,39,12.05
8537,F,24,181.07
8538,F,68,200.19
8539,F,19,171.45
8540,F,30,26.86
8541,F,60,42.52
8542,F,18,219.75
8543,F,89,252.42
8544,M,19,201.85
8545,F,25,132.98
8546,F,21,242.03
8547,F,62,75.2
8548,F,18,260.35
8549,F,20,140.06
8550,M,26,14.6
8551,F,30,127.34
8552,M,40,163.39
8553,F,81,286.38
8554,F,48,60.18
8555,F,44,170.36
8556,F,19,79.6
8557,F,77,276.13
8558,F,24,222.11
8559,M,27,246.73
8560,F,51,258.44
8561,F,50,56.64
8562,M,50,120.82
8563,M,82,269.82
8564,F,18,274.83
8565,M,19,216.96
8566,F,26,36.35
8567,F,23,10.01
8568,M,18,237.83
8569,M,76,119.24
8570,F,49,187.51
8571,F,39,89.81
8572,F,76,78.05
8573,M,40,217.49
8574,F,83,187.24
8575,M,31,293.73
8576,M,22,13.31
8577,F,80,285.37
8578,F,43,146.48
8579,F,51,235.43
8580,M,21,107.31
8581,F,40,217.15
8582,F,32,158.0
8583,F,92,282.51
8584,F,24,23.18
8585,M,28,150.07
8586,M,19,277.93
8587,M,31,265.12
8588,F,23,77.32
8589,F,27,196.26
8590,F,73,71.29
8591,F,93,74.82
8592,F,95,138.64
8593,F,30,170.3
8594,M,39,297.42
8595,F,43,11.11
8596,F,32,252.31
8597,M,72,51.74
8598,F,19,225.5
8599,M,26,195.66
8600,F,99,59.59
8601,M,28,287.82
8602,M,42,108.83
8603,F,43,275.39
8604,F,21,80.64
8605,F,23,55.2
8606,M,24,212.28
8607,M,55,42.42
8608,F,38,17.41
8609,F,44,75.41
8610,F,51,183.48
8611,F,18,86.44
8612,M,21,27.56
8613,F,18,173.02
8614,F,46,285.66
8615,M,24,238.88
8616,F,99,99.36
8617,F,56,185.39
8618,F,53,204.17
8619,F,76,212.27
8620,F,34,63.82
8621,F,78,127.78
8622,M,95,124.91
8623,M,19,269.13
8624,F,30,264.01
8625,M,22,92.82
8626,F,22,190.01
8627,F,33,291.49
8628,F,51,247.16
8629,F,55,235.4
8630,F,81,45.94
8631,F,37,172.53
8632,F,23,93.21
8633,F,20,207.92
8634,F,21,68.94
8635,F,19,74.94
8636,F,47,161.68
8637,F,54,49.58
8638,F,28,200.79
8639,F,77,34.83
8640,M,84,208.07
8641,F,39,180.22
8642,F,22,138.03
8643,F,39,235.51
8644,F,51,135.44
8645,F,19,205.65
8646,M,43,51.97
8647,F,52,100.58
8648,M,20,41.09
8649,F,53,149.73
8650,F,29,59.73
8651,F,67,71.05
8652,M,75,189.71
8653,F,37,68.32
8654,M,51,232.39
8655,F,46,76.85
8656,F,84,290.9
8657,M,88,95.36
8658,F,84,12.79
8659,F,24,180.56
8660,M,24,37.25
8661,F,19,265.34
8662,F,96,189.66
8663,F,84,209.09
8664,F,54,46.89
8665,F,21,187.26
8666,F,50,18.81
8667,F,34,210.0
8668,M,63,35.19
8669,F,22,287.92
8670,F,20,270.2
8671,M,48,192.01
8672,F,90,147.46
8673,F,73,226.41
8674,M,27,192.38
8675,F,37,129.84
8676,F,43,35.18
8677,F,24,134.97
8678,F,54,72.52
8679,F,53,49.08
8680,F,38,39.19
8681,F,19,91.44
8682,M,21,38.21
8683,M,52,102.9
8684,F,44,60.67
8685,F,24,284.87
8686,F,37,155.88
8687,F,20,217.22
8688,M,18,288.06
8689,F,26,172.34
8690,F,38,97.42
8691,M,35,225.12
8692,F,21,214.5
8693,M,18,290.51
8694,F,23,59.42
8695,F,18,191.08
8696,F,31,16.98
8697,F,84,62.93
8698,F,22,181.74
8699,F,32,62.04
8700,M,70,170.34
8701,M,23,16.87
8702,F,48,145.62
8703,F,74,160.58
8704,F,23,251.61
8705,F,39,48.12
8706,F,19,20.5
8707,F,21,128.63
8708,F,96,150.16
8709,F,79,16.79
8710,M,94,13.96
8711,F,50,47.69
8712,F,87,63.73
8713,F,52,111.88
8714,F,22,94.59
8715,M,31,90.4
8716,M,24,143.89
8717,F,83,107.22
8718,F,23,163.3
8719,M,46,191.27
8720,F,22,78.42
8721,F,19,26.25
8722,F,47,121.49
8723,M,45,6.21
8724,F,27,85.03
8725,F,21,184.13
8726,F,19,261.89
8727,F,33,152.1
8728,F,20,271.77
8729,M,18,224.98
8730,F,23,223.72
8731,F,23,199.2
8732,F,31,163.26
8733,F,81,264.15
8734,F,70,138.41
8735,F,77,70.17
8736,F,47,176.48
8737,M,41,243.01
8738,M,58,255.98
8739,M,48,197.37
8740,M,20,135.7
8741,M,93,175.72
8742,M,50,262.47
8743,M,20,99.24
8744,F,59,281.11
8745,F,24,50.71
8746,M,39,221.07
8747,F,25,16.47
8748,M,73,219.18
8749,F,28,106.73
8750,F,27,25.43
8751,F,62,109.2
8752,F,49,164.47
8753,F,88,143.53
8754,F,22,123.02
8755,F,99,265.2
8756,F,44,82.92
8757,F,52,253.68
8758,F,59,208.11
8759,M,29,94.73
8760,F,45,260.68
8761,F,21,170.16
8762,M,76,86.4
8763,F,99,161.97
8764,F,88,257.59
8765,F,20,40.38
8766,M,24,292.08
8767,M,24,257.87
8768,M,24,157.84
8769,M,20,56.23
8770,F,51,87.26
8771,F,37,18.77
8772,F,39,291.48
8773,F,45,164.96
8774,F,18,232.25
8775,F,18,148.08
8776,F,41,133.04
8777,F,35,106.43
8778,F,59,250.25
8779,F,23,168.56
8780,F,25,217.89
8781,F,98,156.14
8782,F,22,34.69
8783,F,22,274.99
8784,M,21,214.17
8785,F,47,8.65
8786,M,64,129.97
8787,F,28,158.51
8788,M,22,60.09
8789,M,53,215.68
8790,F,19,250.75
8791,F,27,131.93
8792,F,31,174.3
8793,F,20,237.21
8794,F,76,122.68
8795,M,24,226.9
8796,M,94,51.57
8797,M,47,147.41
8798,F,55,247.5
8799,F,81,31.42
8800,F,24,250.46
8801,F,19,32.95
8802,M,65,240.57
8803,F,90,149.55
8804,F,19,256.47
8805,M,32,273.01
8806,M,18,102.06
8807,F,21,293.56
8808,M,91,65.53
8809,M,24,200.3
8810,F,23,220.3
8811,F,23,44.01
8812,F,27,79.58
8813,F,23,231.52
8814,F,23,183.45
8815,M,31,120.01
8816,F,81,164.75
8817,M,37,269.7
8818,F,91,251.48
8819,F,69,142.62
8820,F,60,164.93
8821,F,36,293.7
8822,F,46,116.94
8823,F,20,13.95
8824,F,20,127.55
8825,F,20,170.79
8826,M,36,138.92
8827,M,41,196.23
8828,F,97,37.53
8829,F,93,287.74
8830,M,52,207.82
8831,F,65,214.03
8832,M,30,166.66
8833,M,98,28.67
8834,F,18,289.69
8835,F,37,266.01
8836,F,80,229.32
8837,M,81,205.84
8838,F,57,260.28
8839,F,44,168.99
8840,F,24,148.24
8841,F,19,76.73
8842,M,42,86.38
8843,F,70,234.95
8844,F,48,94.2
8845,F,95,17.19
8846,M,23,48.91
8847,F,24,86.71
8848,M,98,293.85
8849,F,23,148.27
8850,F,18,270.77
8851,F,37,105.89
8852,M,22,161.35
8853,M,21,291.78
8854,F,21,269.52
8855,F,21,58.28
8856,F,22,61.44
8857,F,44,80.14
8858,M,55,23.68
8859,M,24,64.09
8860,F,86,108.17
8861,F,41,281.54
8862,F,42,41.58
8863,M,98,63.58
8864,F,53,17.99
8865,F,23,195.47
8866,F,22,210.26
8867,F,92,50.71
8868,M,52,277.52
8869,M,91,61.16
8870,M,23,262.97
8871,F,24,217.71
8872,F,83,299.21
8873,F,18,293.19
8874,F,50,211.6
8875,F,34,60.9
8876,M,30,258.81
8877,F,42,17.17
8878,F,32,12.23
8879,F,22,118.32
8880,F,19,217.43
8881,F,78,49.04
8882,F,45,105.88
8883,F,38,129.6
8884,F,55,246.01
8885,F,51,147.39
8886,F,20,77.52
8887,M,43,286.6
8888,F,20,84.44
8889,F,24,207.11
8890,F,68,21.57
8891,M,60,255.88
8892,F,22,281.56
8893,F,41,150.25
8894,F,22,269.19
8895,M,61,282.2
8896,M,23,42.69
